file,week_ended,trigger,source,pre_close,post_close,change_pct,identified
kinnate_biopharma_inc_KNTE.md,2023-11-17,not identified in filings or news,Not identified,1.23,2.25,82.9,False
kite_pharma_inc_KITE.md,,Trigger event,Event source,,,,True
kite_pharma_inc_KITE.md,2016-11-11,not identified in filings or news,Not identified,42.7,51.5,20.6,False
kite_pharma_inc_KITE.md,2017-03-03,not identified in filings or news,Not identified,52.6,72.53,37.9,False
kite_pharma_inc_KITE.md,2017-09-01,not identified in filings or news,Not identified,139.1,178.05,28.0,False
kos_pharmaceuticals_inc_KOSP.md,,Trigger event,Event source,,,,True
kos_pharmaceuticals_inc_KOSP.md,2005-04-01,not identified in filings or news,Not identified,33.67,42.5,26.2,False
kos_pharmaceuticals_inc_KOSP.md,2005-12-16,not identified in filings or news,Not identified,71.29,50.37,-29.3,False
kos_pharmaceuticals_inc_KOSP.md,2006-11-10,not identified in filings or news,Not identified,50.09,77.31,54.3,False
kronos_bio_inc_KRON.md,,Trigger event,Event source,,,,True
kronos_bio_inc_KRON.md,2023-11-17,not identified in filings or news,Not identified,0.8,1.11,38.8,False
kronos_bio_inc_KRON.md,2024-03-08,not identified in filings or news,Not identified,1.02,1.29,26.5,False
kronos_bio_inc_KRON.md,2024-05-24,not identified in filings or news,Not identified,1.02,0.76,-25.9,False
kronos_bio_inc_KRON.md,2024-06-14,not identified in filings or news,Not identified,0.74,1.08,45.5,False
kronos_bio_inc_KRON.md,2024-07-12,not identified in filings or news,Not identified,1.15,1.43,24.3,False
kronos_bio_inc_KRON.md,2025-06-06,not identified in filings or news,Not identified,0.68,0.87,29.2,False
la_jolla_pharmaceutical_co_LJPC.md,,Trigger event,Event source,,,,True
la_jolla_pharmaceutical_co_LJPC.md,2020-11-13,not identified in filings or news,Not identified,3.57,4.68,31.1,False
la_jolla_pharmaceutical_co_LJPC.md,2021-01-15,not identified in filings or news,Not identified,4.12,5.35,29.9,False
la_jolla_pharmaceutical_co_LJPC.md,2021-03-12,not identified in filings or news,Not identified,4.68,5.69,21.6,False
la_jolla_pharmaceutical_co_LJPC.md,2021-05-28,not identified in filings or news,Not identified,3.5,4.3,22.9,False
la_jolla_pharmaceutical_co_LJPC.md,2021-12-03,not identified in filings or news,Not identified,4.7,3.76,-20.0,False
la_jolla_pharmaceutical_co_LJPC.md,2021-12-10,not identified in filings or news,Not identified,3.76,4.55,21.0,False
la_jolla_pharmaceutical_co_LJPC.md,2022-07-15,not identified in filings or news,Not identified,3.39,6.18,82.3,False
lava_therapeutics_nv_LVTX.md,,Trigger event,Event source,,,,True
lava_therapeutics_nv_LVTX.md,2024-02-16,not identified in filings or news,Not identified,1.72,2.16,25.6,False
lava_therapeutics_nv_LVTX.md,2024-03-15,not identified in filings or news,Not identified,2.32,2.95,27.2,False
lava_therapeutics_nv_LVTX.md,2024-03-22,not identified in filings or news,Not identified,2.95,3.65,23.7,False
lava_therapeutics_nv_LVTX.md,2024-06-21,not identified in filings or news,Not identified,2.34,1.86,-20.5,False
lava_therapeutics_nv_LVTX.md,2024-12-13,not identified in filings or news,Not identified,1.77,1.11,-37.3,False
lava_therapeutics_nv_LVTX.md,2025-02-28,not identified in filings or news,Not identified,0.96,1.29,34.7,False
lava_therapeutics_nv_LVTX.md,2025-04-18,not identified in filings or news,Not identified,1.09,1.31,20.2,False
lisata_therapeutics_inc_LSTA.md,,Trigger event,Event source,,,,True
lisata_therapeutics_inc_LSTA.md,2025-01-03,not identified in filings or news,Not identified,3.02,3.85,27.5,False
lisata_therapeutics_inc_LSTA.md,2025-01-24,not identified in filings or news,Not identified,3.71,2.68,-27.8,False
lisata_therapeutics_inc_LSTA.md,2025-05-16,not identified in filings or news,Not identified,2.1,2.63,25.2,False
lisata_therapeutics_inc_LSTA.md,2025-11-07,not identified in filings or news,Not identified,2.79,2.06,-26.2,False
lisata_therapeutics_inc_LSTA.md,2026-01-23,not identified in filings or news,Not identified,2.16,4.11,90.3,False
lisata_therapeutics_inc_LSTA.md,2026-03-13,not identified in filings or news,Not identified,4.18,5.03,20.3,False
lisata_therapeutics_inc_LSTA.md,2026-04-17,not identified in filings or news,Not identified,5.01,3.23,-35.5,False
logicbio_therapeutics_inc_LOGC.md,,Trigger event,Event source,,,,True
logicbio_therapeutics_inc_LOGC.md,2021-01-15,not identified in filings or news,Not identified,20.36,24.84,22.0,False
logicbio_therapeutics_inc_LOGC.md,2021-01-29,not identified in filings or news,Not identified,24.75,30.07,21.5,False
logicbio_therapeutics_inc_LOGC.md,2021-05-14,not identified in filings or news,Not identified,12.61,9.79,-22.4,False
logicbio_therapeutics_inc_LOGC.md,2021-06-11,not identified in filings or news,Not identified,8.29,10.0,20.6,False
logicbio_therapeutics_inc_LOGC.md,2021-06-25,not identified in filings or news,Not identified,11.4,14.04,23.2,False
logicbio_therapeutics_inc_LOGC.md,2021-08-13,not identified in filings or news,Not identified,9.83,7.55,-23.2,False
logicbio_therapeutics_inc_LOGC.md,2021-11-19,not identified in filings or news,Not identified,5.41,4.25,-21.4,False
logicbio_therapeutics_inc_LOGC.md,2022-09-16,not identified in filings or news,Not identified,1.29,0.99,-23.3,False
logicbio_therapeutics_inc_LOGC.md,2022-11-11,not identified in filings or news,Not identified,0.69,0.83,20.4,False
longboard_pharmaceuticals_inc_LBPH.md,,Trigger event,Event source,,,,True
longboard_pharmaceuticals_inc_LBPH.md,2022-11-04,not identified in filings or news,Not identified,3.15,4.35,38.1,False
longboard_pharmaceuticals_inc_LBPH.md,2022-12-09,not identified in filings or news,Not identified,5.2,3.56,-31.5,False
longboard_pharmaceuticals_inc_LBPH.md,2022-12-16,not identified in filings or news,Not identified,3.56,4.32,21.3,False
longboard_pharmaceuticals_inc_LBPH.md,2023-01-06,not identified in filings or news,Not identified,3.26,5.09,56.1,False
longboard_pharmaceuticals_inc_LBPH.md,2023-04-07,not identified in filings or news,Not identified,4.01,5.11,27.4,False
longboard_pharmaceuticals_inc_LBPH.md,2023-05-26,not identified in filings or news,Not identified,9.24,6.92,-25.1,False
longboard_pharmaceuticals_inc_LBPH.md,2024-01-05,not identified in filings or news,Not identified,6.03,25.2,317.9,False
longboard_pharmaceuticals_inc_LBPH.md,2024-06-28,not identified in filings or news,Not identified,20.81,27.03,29.9,False
longboard_pharmaceuticals_inc_LBPH.md,2024-07-05,not identified in filings or news,Not identified,27.03,34.87,29.0,False
longboard_pharmaceuticals_inc_LBPH.md,2024-10-18,not identified in filings or news,Not identified,38.9,59.21,52.2,False
loxo_oncology_inc_LOXO.md,,Trigger event,Event source,,,,True
loxo_oncology_inc_LOXO.md,2017-06-09,not identified in filings or news,Not identified,48.98,71.55,46.1,False
loxo_oncology_inc_LOXO.md,2018-05-18,not identified in filings or news,Not identified,139.45,170.44,22.2,False
loxo_oncology_inc_LOXO.md,2019-01-11,not identified in filings or news,Not identified,139.87,232.51,66.2,False
lumos_pharma_inc_LUMO.md,,Trigger event,Event source,,,,True
lumos_pharma_inc_LUMO.md,2022-11-18,not identified in filings or news,Not identified,8.91,4.81,-46.0,False
lumos_pharma_inc_LUMO.md,2022-12-09,not identified in filings or news,Not identified,5.15,3.62,-29.7,False
lumos_pharma_inc_LUMO.md,2023-10-06,not identified in filings or news,Not identified,3.3,3.98,20.6,False
lumos_pharma_inc_LUMO.md,2024-07-12,not identified in filings or news,Not identified,2.21,1.65,-25.3,False
lumos_pharma_inc_LUMO.md,2024-07-26,not identified in filings or news,Not identified,1.46,1.8,23.3,False
lumos_pharma_inc_LUMO.md,2024-08-16,not identified in filings or news,Not identified,2.18,3.27,50.0,False
map_pharmaceuticals_inc_MAPP.md,,Trigger event,Event source,,,,True
marinus_pharmaceuticals_inc_MRNS.md,,Trigger event,Event source,,,,True
marinus_pharmaceuticals_inc_MRNS.md,2023-06-09,not identified in filings or news,Not identified,7.39,10.42,41.0,False
marinus_pharmaceuticals_inc_MRNS.md,2023-08-11,not identified in filings or news,Not identified,10.5,6.82,-35.0,False
marinus_pharmaceuticals_inc_MRNS.md,2023-09-29,not identified in filings or news,Not identified,6.6,8.05,22.0,False
marinus_pharmaceuticals_inc_MRNS.md,2023-12-22,not identified in filings or news,Not identified,8.59,10.44,21.5,False
marinus_pharmaceuticals_inc_MRNS.md,2024-04-19,not identified in filings or news,Not identified,7.52,1.38,-81.6,False
marinus_pharmaceuticals_inc_MRNS.md,2024-10-25,not identified in filings or news,Not identified,1.85,0.41,-78.1,False
marinus_pharmaceuticals_inc_MRNS.md,2024-12-27,not identified in filings or news,Not identified,0.23,0.37,61.5,False
marinus_pharmaceuticals_inc_MRNS.md,2025-01-03,not identified in filings or news,Not identified,0.37,0.54,44.9,False
martek_biosciences_corp_MATK.md,,Trigger event,Event source,,,,True
martek_biosciences_corp_MATK.md,2010-06-04,not identified in filings or news,Not identified,18.59,22.37,20.3,False
martek_biosciences_corp_MATK.md,2010-12-24,not identified in filings or news,Not identified,23.02,31.57,37.1,False
matrixx_initiatives_inc_MTXX.md,,Trigger event,Event source,,,,True
matrixx_initiatives_inc_MTXX.md,2009-06-19,not identified in filings or news,Not identified,19.28,5.55,-71.2,False
matrixx_initiatives_inc_MTXX.md,2010-12-17,not identified in filings or news,Not identified,5.14,8.13,58.2,False
medicines_co_de_MDCO.md,,Trigger event,Event source,,,,True
medicines_co_de_MDCO.md,2018-01-26,not identified in filings or news,Not identified,24.83,33.6,35.3,False
medicines_co_de_MDCO.md,2019-11-22,not identified in filings or news,Not identified,51.98,68.55,31.9,False
medicines_co_de_MDCO.md,2019-11-29,not identified in filings or news,Not identified,68.55,84.2,22.8,False
medimmune_inc_de_MEDI.md,,Trigger event,Event source,,,,True
medimmune_inc_de_MEDI.md,2007-04-13,not identified in filings or news,Not identified,36.38,44.19,21.5,False
medivation_inc_MDVN.md,,Trigger event,Event source,,,,True
medivation_inc_MDVN.md,2015-09-18,not identified in filings or news,Not identified,95.48,50.57,-47.0,False
memory_pharmaceuticals_corp_MEMY.md,,Trigger event,Event source,,,,True
memory_pharmaceuticals_corp_MEMY.md,2007-01-05,not identified in filings or news,Not identified,2.44,3.37,38.1,False
memory_pharmaceuticals_corp_MEMY.md,2007-03-09,not identified in filings or news,Not identified,3.13,2.23,-28.8,False
memory_pharmaceuticals_corp_MEMY.md,2007-03-23,not identified in filings or news,Not identified,2.2,1.74,-20.9,False
memory_pharmaceuticals_corp_MEMY.md,2007-04-13,not identified in filings or news,Not identified,1.63,2.55,56.4,False
memory_pharmaceuticals_corp_MEMY.md,2007-05-11,not identified in filings or news,Not identified,1.81,2.2,21.5,False
memory_pharmaceuticals_corp_MEMY.md,2007-10-19,not identified in filings or news,Not identified,1.75,1.0,-42.9,False
memory_pharmaceuticals_corp_MEMY.md,2007-11-23,not identified in filings or news,Not identified,0.86,0.67,-22.1,False
memory_pharmaceuticals_corp_MEMY.md,2008-05-23,not identified in filings or news,Not identified,0.44,0.59,34.1,False
memory_pharmaceuticals_corp_MEMY.md,2008-08-01,not identified in filings or news,Not identified,0.3,0.37,23.3,False
memory_pharmaceuticals_corp_MEMY.md,2008-09-19,not identified in filings or news,Not identified,0.29,0.2,-31.0,False
memory_pharmaceuticals_corp_MEMY.md,2008-10-10,not identified in filings or news,Not identified,0.18,0.13,-27.8,False
memory_pharmaceuticals_corp_MEMY.md,2008-10-24,not identified in filings or news,Not identified,0.12,0.07,-41.7,False
memory_pharmaceuticals_corp_MEMY.md,2008-10-31,not identified in filings or news,Not identified,0.07,0.1,42.9,False
memory_pharmaceuticals_corp_MEMY.md,2008-11-07,not identified in filings or news,Not identified,0.1,0.16,60.0,False
memory_pharmaceuticals_corp_MEMY.md,2008-11-21,not identified in filings or news,Not identified,0.17,0.13,-23.5,False
memory_pharmaceuticals_corp_MEMY.md,2008-11-28,not identified in filings or news,Not identified,0.13,0.59,353.8,False
mersana_therapeutics_inc_MRSN.md,,Trigger event,Event source,,,,True
mersana_therapeutics_inc_MRSN.md,2024-01-12,not identified in filings or news,Not identified,2.27,3.02,33.0,False
mersana_therapeutics_inc_MRSN.md,2024-03-01,not identified in filings or news,Not identified,3.79,5.94,56.7,False
mersana_therapeutics_inc_MRSN.md,2024-05-10,not identified in filings or news,Not identified,3.46,2.71,-21.7,False
mersana_therapeutics_inc_MRSN.md,2024-08-02,not identified in filings or news,Not identified,2.1,1.61,-23.3,False
mersana_therapeutics_inc_MRSN.md,2024-09-13,not identified in filings or news,Not identified,1.35,2.11,56.3,False
mersana_therapeutics_inc_MRSN.md,2024-11-08,not identified in filings or news,Not identified,1.82,2.57,41.2,False
mersana_therapeutics_inc_MRSN.md,2024-12-20,not identified in filings or news,Not identified,2.15,1.6,-25.6,False
mersana_therapeutics_inc_MRSN.md,2025-01-10,not identified in filings or news,Not identified,1.39,0.72,-48.2,False
mersana_therapeutics_inc_MRSN.md,2025-02-07,not identified in filings or news,Not identified,0.61,0.75,23.2,False
mersana_therapeutics_inc_MRSN.md,2025-02-14,not identified in filings or news,Not identified,0.75,0.58,-22.4,False
mersana_therapeutics_inc_MRSN.md,2025-04-04,not identified in filings or news,Not identified,0.38,0.3,-20.3,False
mersana_therapeutics_inc_MRSN.md,2025-06-27,not identified in filings or news,Not identified,0.37,0.29,-20.5,False
mersana_therapeutics_inc_MRSN.md,2025-08-01,not identified in filings or news,Not identified,0.31,6.6,2042.9,False
mersana_therapeutics_inc_MRSN.md,2025-11-14,not identified in filings or news,Not identified,8.41,27.92,232.0,False
merus_n_v_MRUS.md,,Trigger event,Event source,,,,True
merus_n_v_MRUS.md,2023-11-03,not identified in filings or news,Not identified,20.06,24.88,24.0,False
merus_n_v_MRUS.md,2024-05-24,not identified in filings or news,Not identified,43.91,59.99,36.6,False
merus_n_v_MRUS.md,2025-05-23,not identified in filings or news,Not identified,41.56,55.14,32.7,False
merus_n_v_MRUS.md,2025-10-03,not identified in filings or news,Not identified,68.89,94.29,36.9,False
mgi_pharma_inc_MOGN.md,,Trigger event,Event source,,,,True
mgi_pharma_inc_MOGN.md,2006-07-21,not identified in filings or news,Not identified,20.58,14.68,-28.7,False
mgi_pharma_inc_MOGN.md,2007-12-14,not identified in filings or news,Not identified,33.45,40.31,20.5,False
millennium_pharmaceuticals_inc_MLNM.md,,Trigger event,Event source,,,,True
millennium_pharmaceuticals_inc_MLNM.md,2008-04-11,not identified in filings or news,Not identified,16.16,24.39,50.9,False
miromatrix_medical_inc_MIRO.md,,Trigger event,Event source,,,,True
miromatrix_medical_inc_MIRO.md,2022-03-11,not identified in filings or news,Not identified,3.73,2.34,-37.3,False
miromatrix_medical_inc_MIRO.md,2022-03-25,not identified in filings or news,Not identified,2.31,4.06,75.8,False
miromatrix_medical_inc_MIRO.md,2022-09-02,not identified in filings or news,Not identified,2.89,4.46,54.3,False
miromatrix_medical_inc_MIRO.md,2022-09-30,not identified in filings or news,Not identified,3.53,4.38,24.1,False
miromatrix_medical_inc_MIRO.md,2022-12-16,not identified in filings or news,Not identified,4.1,2.88,-29.8,False
miromatrix_medical_inc_MIRO.md,2023-03-10,not identified in filings or news,Not identified,2.62,1.5,-42.7,False
miromatrix_medical_inc_MIRO.md,2023-06-09,not identified in filings or news,Not identified,1.0,1.6,60.0,False
miromatrix_medical_inc_MIRO.md,2023-06-23,not identified in filings or news,Not identified,1.6,2.03,26.9,False
miromatrix_medical_inc_MIRO.md,2023-07-28,not identified in filings or news,Not identified,1.74,1.37,-21.3,False
miromatrix_medical_inc_MIRO.md,2023-11-03,not identified in filings or news,Not identified,1.04,3.34,221.2,False
momenta_pharmaceuticals_inc_mnta.md,,Trigger event,Event source,,,,True
momenta_pharmaceuticals_inc_mnta.md,2020-01-17,Positive Phase 1 data and enrollment expansion in myasthenia gravis trial,Company press releases and SEC filings (Q4 2019 updates),35.2,45.4,28.9,True
momenta_pharmaceuticals_inc_mnta.md,2020-02-21,COVID-19 market turmoil and sector rotation away from small-cap biotech; Momenta sold off,Broad market decline; sector pressure (Feb-March 2020 pandemic decline),45.4,35.03,-22.8,True
momenta_pharmaceuticals_inc_mnta.md,2020-03-27,Continued COVID-19 market pressure; biotech recovery begins slowly,Market stabilization and sector reversal (late March 2020),22.08,22.08,0.0,True
momenta_pharmaceuticals_inc_mnta.md,2020-04-10,Market recovery; biotech outperformance as growth stocks rebounded,Broad equity market recovery from COVID trough,22.08,26.4,19.5,True
momenta_pharmaceuticals_inc_mnta.md,2020-05-29,Announced interim Phase 2 data readout scheduled for June 2020; positive anticipation,"Company announcement (May 29, 2020) that interim data would be released in Q2 2020",26.4,31.6,19.7,True
momenta_pharmaceuticals_inc_mnta.md,2020-06-12,Release of positive M281 Phase 2 interim analysis in generalized myasthenia gravis,"Company press release (June 12, 2020) announcing positive Phase 2 interim results",31.05,31.05,0.0,True
momenta_pharmaceuticals_inc_mnta.md,2020-06-19,Market digestion of positive M281 data; J&J acquisition interest announced,Stock market reaction to M281 interim data release (June 12) and reported acquisition interest from J&J (June 15),31.05,35.65,14.8,True
momenta_pharmaceuticals_inc_mnta.md,2020-06-26,Initial J&J proposal received; Board engaged financial advisors,Company announced receipt of acquisition proposal; Board initiated process,35.65,39.27,10.1,True
momenta_pharmaceuticals_inc_mnta.md,2020-07-10,J&J's revised proposal at $47.50/share conveyed; market expectations for deal success increased,"Company announcement or market intelligence regarding improved J&J offer (July 21 formal offer, but market pricing began in advance)",39.27,44.95,14.5,True
momenta_pharmaceuticals_inc_mnta.md,2020-08-14,Stock declined sharply as deal negotiations faced uncertainty or price concessions; market concern about deal value or macro headwinds,Reported delays in J&J board approval and potential price caps at $50.50/share; market uncertainty about final deal value,44.95,29.14,-35.1,True
momenta_pharmaceuticals_inc_mnta.md,2020-08-21,J&J Board approved final offer at $52.50/share; sharp reversal and price recovery,J&J Board approval and commitment to $52.50/share (August 18); merger agreement signed (August 19); formal announcement to market,29.14,50.7,73.9,True
momenta_pharmaceuticals_inc_mnta.md,2020-09-04,Tender offer commenced and stock stabilized at offer price,Tender offer began September 2; market stabilization around deal price,50.7,52.18,2.9,True
momenta_pharmaceuticals_inc_mnta.md,2020-09-11,Stock held steady near offer price; no deal uncertainty,Tender offer period proceeding normally with no hiccups reported,52.18,52.08,-0.2,True
momenta_pharmaceuticals_inc_mnta.md,2020-09-18,Stock held steady near offer price; normal trading,Continued tender offer administration; no material news,52.08,52.26,0.3,True
momenta_pharmaceuticals_inc_mnta.md,2020-09-25,Stock held steady near offer price; final week of tender offer period,Tender offer expiration approaching (September 30); no competitive developments,52.26,52.4,0.3,True
monogram_biosciences_inc_MGRM.md,,Trigger event,Event source,,,,True
monogram_biosciences_inc_MGRM.md,2008-10-10,not identified in filings or news,Not identified,3.86,2.94,-23.9,False
monogram_biosciences_inc_MGRM.md,2008-10-24,not identified in filings or news,Not identified,3.24,3.9,20.4,False
monogram_biosciences_inc_MGRM.md,2008-10-31,not identified in filings or news,Not identified,3.9,3.0,-23.1,False
monogram_biosciences_inc_MGRM.md,2009-02-06,not identified in filings or news,Not identified,2.75,4.0,45.5,False
monogram_biosciences_inc_MGRM.md,2009-02-20,not identified in filings or news,Not identified,3.64,2.84,-22.0,False
monogram_biosciences_inc_MGRM.md,2009-05-08,not identified in filings or news,Not identified,2.74,2.15,-21.5,False
monogram_biosciences_inc_MGRM.md,2009-06-26,not identified in filings or news,Not identified,1.81,4.55,151.4,False
morphic_holding_inc_MORF.md,,Trigger event,Event source,,,,True
morphic_holding_inc_MORF.md,2022-08-05,not identified in filings or news,Not identified,26.47,32.44,22.6,False
morphic_holding_inc_MORF.md,2023-04-21,not identified in filings or news,Not identified,34.64,44.82,29.4,False
morphic_holding_inc_MORF.md,2023-09-22,not identified in filings or news,Not identified,53.22,36.68,-31.1,False
morphic_holding_inc_MORF.md,2023-09-29,not identified in filings or news,Not identified,36.68,22.91,-37.5,False
morphic_holding_inc_MORF.md,2024-07-12,not identified in filings or news,Not identified,31.84,55.78,75.2,False
morphosys_ag_MOR.md,,Trigger event,Event source,,,,True
morphosys_ag_MOR.md,2022-11-18,not identified in filings or news,Not identified,5.46,4.05,-25.8,False
morphosys_ag_MOR.md,2023-04-07,not identified in filings or news,Not identified,3.96,4.95,25.0,False
morphosys_ag_MOR.md,2023-11-17,not identified in filings or news,Not identified,7.6,5.84,-23.2,False
morphosys_ag_MOR.md,2023-11-24,not identified in filings or news,Not identified,5.84,4.67,-20.0,False
morphosys_ag_MOR.md,2023-12-01,not identified in filings or news,Not identified,4.67,7.01,50.1,False
morphosys_ag_MOR.md,2023-12-15,not identified in filings or news,Not identified,7.05,9.72,37.9,False
morphosys_ag_MOR.md,2024-01-26,not identified in filings or news,Not identified,9.17,11.52,25.6,False
morphosys_ag_MOR.md,2024-02-09,not identified in filings or news,Not identified,11.07,17.15,54.9,False
myogen_inc_MYOG.md,,Trigger event,Event source,,,,True
myogen_inc_MYOG.md,2005-07-22,not identified in filings or news,Not identified,8.46,10.53,24.5,False
myogen_inc_MYOG.md,2005-08-05,not identified in filings or news,Not identified,10.94,13.6,24.3,False
myogen_inc_MYOG.md,2005-08-19,not identified in filings or news,Not identified,14.02,21.68,54.6,False
myogen_inc_MYOG.md,2005-12-16,not identified in filings or news,Not identified,19.27,31.51,63.5,False
myogen_inc_MYOG.md,2006-10-06,not identified in filings or news,Not identified,35.08,51.72,47.4,False
myokardia_inc_MYOK.md,,Trigger event,Event source,,,,True
myokardia_inc_MYOK.md,2020-05-15,not identified in filings or news,Not identified,61.09,121.69,99.2,False
myokardia_inc_MYOK.md,2020-10-09,not identified in filings or news,Not identified,139.6,221.23,58.5,False
nabriva_therapeutics_plc_NBRV.md,,Trigger event,Event source,,,,True
nabriva_therapeutics_plc_NBRV.md,2015-09-25,not identified in filings or news,Not identified,3310.0,2432.5,-26.5,False
nabriva_therapeutics_plc_NBRV.md,2015-12-18,not identified in filings or news,Not identified,2292.5,8.82,-99.6,False
nabriva_therapeutics_plc_NBRV.md,2016-01-15,not identified in filings or news,Not identified,9.28,7.4,-20.3,False
nabriva_therapeutics_plc_NBRV.md,2016-11-04,not identified in filings or news,Not identified,6.01,4.75,-21.0,False
natrol_inc_NTOL.md,,Trigger event,Event source,,,,True
natrol_inc_NTOL.md,2006-02-10,not identified in filings or news,Not identified,1.8,2.4,33.6,False
natrol_inc_NTOL.md,2006-10-13,not identified in filings or news,Not identified,1.53,1.9,24.3,False
natrol_inc_NTOL.md,2007-11-23,not identified in filings or news,Not identified,2.27,4.29,89.0,False
new_river_pharmaceuticals_inc_NRPH.md,,Trigger event,Event source,,,,True
new_river_pharmaceuticals_inc_NRPH.md,2006-10-13,not identified in filings or news,Not identified,26.21,45.82,74.8,False
ngm_biopharmaceuticals_inc_ngm.md,,Trigger event,Event source,,,,True
ngm_biopharmaceuticals_inc_ngm.md,2022-10-21,"NGM Bio reported Phase 2 ALPINE 4 aldafermin data in NASH on or around October 18–19, 2022 (news items from ticker_data indicate company presentations at AASLD and NASH pipeline events; Week of October 21 saw a drop from $11.55 to $4.58, -60.3%)",Company news pull; news items reference AASLD 2022 presentations,11.55,4.58,-60.3,True
ngm_biopharmaceuticals_inc_ngm.md,2024-01-05,"TCG's Schedule 13D amendment filed December 29, 2023 disclosing unsolicited expression of interest in going-private transaction; market opened January 2, 2024; Company filed 8-K January 2, 2024 disclosing Special Committee formation","8-K (0001193125-24-046296 announcement 8-K references earlier December 29, 2023 TCG 13D filing); SC 14D9 (0001193125-24-063802)",0.86,1.34,55.8,True
ngm_biopharmaceuticals_inc_ngm.md,2024-02-23,"Merger Agreement execution announced February 26, 2024; week ended February 23 captures trading on February 22–23, 2024 as merger terms appeared to be finalizing (Special Committee meeting February 22, stock rising above $1.55 offer price)",SC 14D9 (0001193125-24-063802); 8-K (0001193125-24-046296),1.53,1.91,24.8,True
noven_pharmaceuticals_inc_NOVN.md,,Trigger event,Event source,,,,True
noven_pharmaceuticals_inc_NOVN.md,2008-03-14,not identified in filings or news,Not identified,12.32,9.46,-23.2,False
noven_pharmaceuticals_inc_NOVN.md,2008-05-16,not identified in filings or news,Not identified,9.63,11.65,21.0,False
noven_pharmaceuticals_inc_NOVN.md,2009-07-17,not identified in filings or news,Not identified,13.27,16.5,24.3,False
nps_pharmaceuticals_inc_npsp.md,,Trigger event,Event source,,,,True
nps_pharmaceuticals_inc_npsp.md,2013-08-09,not identified in filings or news,Not identified,18.74,22.69,21.1,False
obagi_medical_products_inc_OMPI.md,,Trigger event,Event source,,,,True
obagi_medical_products_inc_OMPI.md,2011-05-06,not identified in filings or news,Not identified,12.83,9.8,-23.6,False
obagi_medical_products_inc_OMPI.md,2012-08-03,not identified in filings or news,Not identified,15.35,12.21,-20.5,False
obagi_medical_products_inc_OMPI.md,2013-03-22,not identified in filings or news,Not identified,14.91,19.8,32.8,False
obagi_medical_products_inc_OMPI.md,2013-04-05,not identified in filings or news,Not identified,19.75,25.42,28.7,False
ocata_therapeutics_inc_OCAT.md,,Trigger event,Event source,,,,True
ocata_therapeutics_inc_OCAT.md,2014-01-31,not identified in filings or news,Not identified,6.0,8.0,33.3,False
ocata_therapeutics_inc_OCAT.md,2014-03-07,not identified in filings or news,Not identified,7.0,9.0,28.6,False
ocata_therapeutics_inc_OCAT.md,2014-07-04,not identified in filings or news,Not identified,6.0,8.0,33.3,False
ocata_therapeutics_inc_OCAT.md,2015-08-21,not identified in filings or news,Not identified,3.1,3.81,22.9,False
ocata_therapeutics_inc_OCAT.md,2015-09-25,not identified in filings or news,Not identified,4.99,3.95,-20.8,False
ocata_therapeutics_inc_OCAT.md,2015-11-13,not identified in filings or news,Not identified,4.75,8.46,78.1,False
ocera_therapeutics_inc_OCRX.md,,Trigger event,Event source,,,,True
ocera_therapeutics_inc_OCRX.md,2016-01-15,not identified in filings or news,Not identified,2.83,2.05,-27.6,False
ocera_therapeutics_inc_OCRX.md,2016-07-08,not identified in filings or news,Not identified,2.02,2.61,29.2,False
ocera_therapeutics_inc_OCRX.md,2016-09-16,not identified in filings or news,Not identified,2.24,2.75,22.8,False
ocera_therapeutics_inc_OCRX.md,2017-02-03,not identified in filings or news,Not identified,2.05,0.59,-71.0,False
ocera_therapeutics_inc_OCRX.md,2017-03-10,not identified in filings or news,Not identified,0.61,1.4,129.5,False
ocera_therapeutics_inc_OCRX.md,2017-09-22,not identified in filings or news,Not identified,0.91,1.17,28.6,False
ocera_therapeutics_inc_OCRX.md,2017-11-03,not identified in filings or news,Not identified,1.03,1.69,64.1,False
omrix_biopharmaceuticals_inc_OMRI.md,,Trigger event,Event source,,,,True
omrix_biopharmaceuticals_inc_OMRI.md,2007-08-31,not identified in filings or news,Not identified,29.1,35.01,20.3,False
omrix_biopharmaceuticals_inc_OMRI.md,2008-02-01,not identified in filings or news,Not identified,26.69,20.43,-23.5,False
omrix_biopharmaceuticals_inc_OMRI.md,2008-03-07,not identified in filings or news,Not identified,24.15,15.6,-35.4,False
omrix_biopharmaceuticals_inc_OMRI.md,2008-05-30,not identified in filings or news,Not identified,15.05,18.19,20.9,False
omrix_biopharmaceuticals_inc_OMRI.md,2008-10-10,not identified in filings or news,Not identified,19.5,11.62,-40.4,False
omrix_biopharmaceuticals_inc_OMRI.md,2008-10-17,not identified in filings or news,Not identified,11.62,14.48,24.6,False
onyx_pharmaceuticals_inc_ONXX.md,,Trigger event,Event source,,,,True
onyx_pharmaceuticals_inc_ONXX.md,2012-06-22,not identified in filings or news,Not identified,45.98,65.67,42.8,False
onyx_pharmaceuticals_inc_ONXX.md,2013-07-05,not identified in filings or news,Not identified,86.82,136.03,56.7,False
osi_pharmaceuticals_inc_OSIP.md,,Trigger event,Event source,,,,True
osi_pharmaceuticals_inc_OSIP.md,2010-03-05,not identified in filings or news,Not identified,37.01,56.99,54.0,False
osiris_therapeutics_inc_osir.md,,Trigger event,Event source,,,,True
