file,ticker,week_ended,open,high,low,close,volume,shares_out,market_cap,adj_close
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-06-22,7.27,7.28,6.32,6.42,3942105.0,78187842.0,502.0,6.42
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-06-29,6.42,6.93,6.1,6.73,6578612.0,78187842.0,526.2,6.73
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-07-06,6.81,6.92,6.56,6.79,2396404.0,78187842.0,530.9,6.79
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-07-13,6.79,6.85,6.39,6.66,2835956.0,78187842.0,520.7,6.66
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-07-20,6.68,6.93,6.51,6.93,3647058.0,78187842.0,541.8,6.93
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-07-27,6.93,7.36,6.85,7.01,7487735.0,78187842.0,548.1,7.01
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-08-03,6.98,7.36,6.92,7.09,5187624.0,78187842.0,554.4,7.09
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-08-10,7.28,7.29,6.52,7.12,9406558.0,78187842.0,556.7,7.12
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-08-17,7.16,7.21,6.52,6.77,3398248.0,78187842.0,529.3,6.77
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-08-24,6.77,7.24,6.66,7.19,4082346.0,78187842.0,562.2,7.19
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-08-31,7.19,7.24,6.75,6.79,3925835.0,78187842.0,530.9,6.79
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-09-07,6.78,6.97,6.61,6.76,2845902.0,78187842.0,528.5,6.76
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-09-14,6.8,7.05,6.52,7.02,4366229.0,78187842.0,548.9,7.02
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-09-21,7.03,7.48,6.0,6.79,10637839.0,78187842.0,530.9,6.79
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-09-28,6.76,6.97,6.5,6.91,3824893.0,78187842.0,540.3,6.91
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-10-05,6.94,7.25,6.88,7.12,3654647.0,78187842.0,556.7,7.12
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-10-12,7.08,7.83,7.04,7.81,6298098.0,78187842.0,610.6,7.81
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-10-19,7.8,8.22,7.75,7.88,9370648.0,78187842.0,616.1,7.88
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-10-26,7.8,8.1,7.7,7.83,2869291.0,78187842.0,612.2,7.83
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-11-02,7.81,7.96,7.4,7.55,2724245.0,78187842.0,590.3,7.55
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-11-09,7.46,7.62,6.99,7.07,3376830.0,78187842.0,552.8,7.07
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-11-16,7.08,7.52,7.03,7.39,2557501.0,78187842.0,577.8,7.39
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-11-23,7.33,7.39,7.04,7.26,1477329.0,78187842.0,567.6,7.26
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-11-30,7.35,7.68,7.08,7.49,4528206.0,78187842.0,585.6,7.49
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-12-07,7.43,7.59,7.22,7.42,2651015.0,78187842.0,580.2,7.42
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-12-14,7.4,7.7,7.17,7.34,3383716.0,78187842.0,573.9,7.34
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-12-21,7.3,7.43,6.99,7.15,3248793.0,78187842.0,559.0,7.15
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2007-12-28,7.13,7.52,7.09,7.09,1832687.0,78187842.0,554.4,7.09
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-01-04,7.09,7.12,6.3,6.34,4437322.0,78187842.0,495.7,6.34
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-01-11,6.36,6.63,6.1,6.22,3282208.0,78187842.0,486.3,6.22
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-01-18,6.17,6.92,5.92,6.72,4864761.0,78187842.0,525.4,6.72
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-01-25,6.44,6.95,6.44,6.54,3666128.0,78187842.0,511.3,6.54
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-02-01,6.51,6.64,6.26,6.45,2372031.0,78187842.0,504.3,6.45
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-02-08,6.42,6.5,6.03,6.13,2686159.0,78187842.0,479.3,6.13
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-02-15,6.14,6.56,5.87,5.96,3321137.0,78187842.0,466.0,5.96
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-02-22,6.05,6.05,5.07,5.16,6301374.0,78187842.0,403.4,5.16
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-02-29,5.17,5.75,4.94,4.96,5764074.0,78187842.0,387.8,4.96
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-03-07,5.03,5.36,4.99,5.13,2896360.0,78187842.0,401.1,5.13
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-03-14,5.16,5.16,4.47,4.57,3771704.0,78187842.0,357.3,4.57
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-03-21,4.44,4.58,4.17,4.42,2407252.0,78187842.0,345.6,4.42
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-03-28,4.43,4.97,4.43,4.75,2285629.0,78187842.0,371.4,4.75
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-04-04,4.75,5.01,4.55,4.64,2949514.0,78187842.0,362.8,4.64
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-04-11,4.66,4.94,4.55,4.67,2009833.0,78187842.0,365.1,4.67
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-04-18,4.63,4.74,4.44,4.63,2063645.0,78187842.0,362.0,4.63
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-04-25,4.59,4.71,4.4,4.64,2013251.0,78187842.0,362.8,4.64
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-05-02,4.64,5.1,4.58,4.72,4083850.0,78187842.0,369.0,4.72
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-05-09,4.68,4.79,4.55,4.6,2636804.0,78187842.0,359.7,4.6
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-05-16,4.62,4.74,4.32,4.41,2784236.0,78187842.0,344.8,4.41
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-05-23,4.42,4.65,4.34,4.43,3226524.0,78187842.0,346.4,4.43
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-05-30,4.43,4.61,4.31,4.49,1979985.0,78187842.0,351.1,4.49
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-06-06,4.46,4.58,1.19,1.38,78151540.0,78187842.0,107.9,1.38
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-06-13,1.4,1.45,1.35,1.42,15965155.0,78187842.0,111.0,1.42
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-06-20,1.44,1.9,1.42,1.69,20065980.0,78187842.0,132.1,1.69
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-06-27,1.7,1.83,1.55,1.56,9124932.0,78187842.0,122.0,1.56
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-07-04,1.6,2.01,1.51,1.8,7754840.0,78187842.0,140.7,1.8
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-07-11,1.82,1.85,1.71,1.74,6948404.0,78187842.0,136.0,1.74
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-07-18,1.76,1.82,1.61,1.81,4025701.0,78187842.0,141.5,1.81
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-07-25,1.82,1.89,1.78,1.84,4173562.0,78187842.0,143.9,1.84
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-08-01,1.83,1.87,1.75,1.84,2394002.0,78187842.0,143.9,1.84
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-08-08,1.81,1.87,1.57,1.78,4606793.0,78187842.0,139.2,1.78
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-08-15,1.77,2.09,1.75,2.08,4508825.0,78187842.0,162.6,2.08
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-08-22,2.09,2.37,1.96,2.22,3172537.0,78187842.0,173.6,2.22
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-08-29,2.25,2.28,2.1,2.2,2636312.0,78187842.0,172.0,2.2
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-09-05,2.2,2.25,1.86,1.89,2673387.0,78187842.0,147.8,1.89
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-09-12,1.95,2.16,1.72,1.88,2146104.0,78187842.0,147.0,1.88
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-09-19,1.8,2.0,1.67,1.95,4054098.0,78187842.0,152.5,1.95
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-09-26,1.93,3.8,1.73,3.51,11834698.0,78187842.0,274.4,3.51
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-10-03,3.2,3.5,2.73,2.84,5918856.0,78187842.0,222.1,2.84
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-10-10,2.8,3.04,1.68,2.01,5607012.0,78187842.0,157.2,2.01
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-10-17,2.18,2.49,1.9,2.25,3608512.0,78187842.0,175.9,2.25
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-10-24,2.35,2.64,2.0,2.22,2573511.0,78187842.0,173.6,2.22
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-10-31,2.15,2.67,2.01,2.67,2382885.0,78187842.0,208.8,2.67
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-11-07,2.67,2.93,2.38,2.61,1791582.0,78187842.0,204.1,2.61
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-11-14,2.66,2.72,2.13,2.2,1670043.0,78187842.0,172.0,2.2
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-11-21,2.2,2.38,1.63,1.86,2191496.0,78187842.0,145.4,1.86
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-11-28,1.97,2.6,1.7,2.5,2941049.0,78187842.0,195.5,2.5
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-12-05,2.45,2.53,2.16,2.41,2147283.0,78187842.0,188.4,2.41
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-12-12,2.45,2.8,2.29,2.6,2073832.0,78187842.0,203.3,2.6
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-12-19,2.62,3.08,2.53,2.82,2124696.0,78187842.0,220.5,2.82
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2008-12-26,2.83,2.92,2.62,2.84,1000613.0,78187842.0,222.1,2.84
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2009-01-02,2.89,3.25,2.65,3.15,1813310.0,78187842.0,246.3,3.15
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2009-01-09,3.16,5.45,2.92,5.31,37083122.0,78187842.0,415.2,5.31
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2009-01-16,5.3,5.47,5.28,5.29,12356661.0,78187842.0,413.6,5.29
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2009-01-23,5.31,5.46,5.25,5.29,10392854.0,78187842.0,413.6,5.29
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2009-01-30,5.27,5.38,5.27,5.32,5748079.0,78187842.0,416.0,5.32
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2009-02-06,5.29,5.39,5.28,5.33,7333198.0,78187842.0,416.7,5.33
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2009-02-13,5.33,5.6,5.29,5.55,7164818.0,78187842.0,433.9,5.55
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2009-02-20,5.38,5.62,5.33,5.37,12306123.0,78187842.0,419.9,5.37
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2009-02-27,5.45,5.97,5.11,5.11,16476691.0,78187842.0,399.5,5.11
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2009-03-06,5.32,5.67,5.32,5.65,4310871.0,78187842.0,441.8,5.65
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2009-03-13,5.56,5.85,5.56,5.74,2404322.0,78187842.0,448.8,5.74
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2009-03-20,5.8,6.15,5.65,6.0,1082596.0,78187842.0,469.1,6.0
endo_pharmaceuticals_solutions_inc_ENDP.md,ENDP,2009-03-27,6.03,6.1,5.57,5.6,824754.0,78187842.0,437.9,5.6
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-05-29,2.48,2.85,2.34,2.77,218064.0,14614073.0,40.5,2.77
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-06-05,2.82,2.96,2.5,2.88,107985.0,14614073.0,42.1,2.88
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-06-12,2.98,3.38,2.5,2.81,206231.0,14614073.0,41.1,2.81
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-06-19,2.97,4.0,2.88,2.98,1676616.0,14614073.0,43.5,2.98
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-06-26,3.05,3.15,2.82,2.94,964064.0,14614073.0,43.0,2.94
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-07-03,3.1,3.49,2.7,2.92,2766736.0,14614073.0,42.7,2.92
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-07-10,3.0,3.09,2.45,2.94,1415789.0,14614073.0,43.0,2.94
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-07-17,3.04,4.25,2.95,3.91,2564990.0,14614073.0,57.1,3.91
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-07-24,4.01,4.1,3.01,3.01,1348525.0,14614073.0,44.0,3.01
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-07-31,3.07,3.1,2.76,2.8,592602.0,27291563.0,76.4,2.8
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-08-07,2.9,3.0,2.76,2.87,574755.0,27291563.0,78.3,2.87
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-08-14,2.84,3.05,2.81,2.88,305441.0,27291563.0,78.6,2.88
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-08-21,2.93,2.93,2.54,2.58,408481.0,27291563.0,70.4,2.58
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-08-28,2.6,2.82,2.5,2.61,424106.0,27291563.0,71.2,2.61
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-09-04,2.65,3.1,2.51,2.76,1230874.0,27291563.0,75.3,2.76
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-09-11,2.77,3.09,2.75,2.94,762125.0,27291563.0,80.2,2.94
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-09-18,2.95,3.06,2.79,2.86,770551.0,27291563.0,78.1,2.86
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-09-25,2.85,2.85,2.2,2.29,564376.0,27291563.0,62.5,2.29
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-10-02,2.29,2.37,2.02,2.15,922403.0,27291563.0,58.5,2.15
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-10-09,2.18,2.27,1.94,2.02,1276284.0,27291563.0,55.1,2.02
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-10-16,2.02,2.24,1.95,2.07,5653827.0,27291563.0,56.5,2.07
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-10-23,2.19,2.2,1.72,1.77,7063947.0,27291563.0,48.3,1.77
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-10-30,1.78,1.83,1.6,1.61,8070748.0,35475441.0,57.1,1.61
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-11-06,1.64,1.77,1.58,1.67,1526077.0,35475441.0,59.2,1.67
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-11-13,1.71,1.8,1.66,1.72,1653144.0,35475441.0,61.0,1.72
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-11-20,1.8,1.85,1.73,1.81,1744340.0,35475441.0,64.2,1.81
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-11-27,1.84,1.84,1.73,1.76,2213415.0,35475441.0,62.4,1.76
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-12-04,1.77,1.89,1.73,1.75,4156285.0,35475441.0,62.1,1.75
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-12-11,1.76,2.29,1.72,2.0,8405008.0,35475441.0,71.0,2.0
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-12-18,2.05,2.7,1.98,2.39,5884160.0,35475441.0,84.8,2.39
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2020-12-25,2.31,2.93,2.13,2.85,2269656.0,35475441.0,101.1,2.85
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-01-01,2.88,2.89,2.07,2.47,3068485.0,35475441.0,87.6,2.47
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-01-08,2.52,2.69,2.4,2.62,1889623.0,35475441.0,92.9,2.62
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-01-15,2.59,2.75,2.27,2.64,2719094.0,35475441.0,93.7,2.64
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-01-22,2.74,3.58,2.71,3.47,2390057.0,35475441.0,123.1,3.47
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-01-29,3.58,3.74,3.02,3.15,2527905.0,35475441.0,111.7,3.15
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-02-05,3.18,3.39,3.02,3.29,2537842.0,35475441.0,116.7,3.29
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-02-12,3.4,3.68,3.2,3.39,2479204.0,35475441.0,120.3,3.39
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-02-19,3.37,3.46,3.22,3.37,1318963.0,35475441.0,119.6,3.37
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-02-26,3.31,3.34,2.57,2.66,2056555.0,35475441.0,94.4,2.66
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-03-05,2.77,2.81,2.25,2.46,1491347.0,35475441.0,87.3,2.46
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-03-12,2.55,2.84,2.46,2.83,1227600.0,35475441.0,100.4,2.83
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-03-19,2.86,3.14,2.76,2.82,1105051.0,37310254.0,105.2,2.82
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-03-26,2.83,2.83,1.98,2.05,2078018.0,37310254.0,76.5,2.05
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-04-02,2.05,2.18,1.95,2.16,619836.0,37310254.0,80.6,2.16
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-04-09,2.18,2.18,2.01,2.06,565076.0,37310254.0,76.9,2.06
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-04-16,2.01,2.03,1.85,1.9,816258.0,37310254.0,70.9,1.9
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-04-23,1.9,2.03,1.83,1.99,616688.0,37310254.0,74.2,1.99
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-04-30,2.03,2.25,1.97,2.1,893536.0,37310254.0,78.2,2.1
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-05-07,2.15,2.68,1.76,1.91,5809209.0,37310254.0,71.1,1.91
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-05-14,1.91,1.97,1.76,1.96,992373.0,37310254.0,73.1,1.96
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-05-21,1.98,2.5,1.93,2.38,2183819.0,37310254.0,88.8,2.38
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-05-28,2.42,2.44,2.25,2.37,754258.0,37310254.0,88.4,2.37
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-06-04,2.37,2.5,2.32,2.44,610870.0,37310254.0,91.0,2.44
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-06-11,2.46,2.69,2.33,2.68,994832.0,37310254.0,100.0,2.68
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-06-18,3.16,3.21,2.55,2.78,9696952.0,37310254.0,103.7,2.78
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-06-25,2.8,2.93,2.6,2.9,1560499.0,37310254.0,108.2,2.9
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-07-02,2.81,2.88,2.62,2.75,886839.0,37310254.0,102.6,2.75
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-07-09,2.72,2.73,2.41,2.49,488797.0,37310254.0,92.9,2.49
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-07-16,2.47,2.58,2.33,2.44,989206.0,37310254.0,91.0,2.44
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-07-23,2.43,2.69,2.37,2.5,788891.0,37310254.0,93.3,2.5
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-07-30,2.54,2.54,2.25,2.27,496691.0,37310254.0,84.7,2.27
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-08-06,2.27,2.39,2.21,2.38,382990.0,37310254.0,88.8,2.38
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-08-13,2.35,2.67,2.3,2.5,687704.0,47310254.0,118.3,2.5
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-08-20,2.51,2.51,2.22,2.34,566915.0,47310254.0,110.7,2.34
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-08-27,2.35,2.78,2.35,2.74,638461.0,47310254.0,129.6,2.74
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-09-03,2.72,2.97,2.61,2.9,799536.0,47310254.0,137.2,2.9
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-09-10,2.9,2.97,2.64,2.78,457747.0,47310254.0,131.5,2.78
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-09-17,2.8,3.5,2.68,3.11,2395628.0,47310254.0,147.1,3.11
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-09-24,3.1,3.88,3.05,3.77,3203336.0,47310254.0,178.4,3.77
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-10-01,3.74,3.78,3.19,3.29,1371058.0,47310254.0,155.7,3.29
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-10-08,3.27,3.3,2.86,3.1,663241.0,47310254.0,146.7,3.1
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-10-15,3.09,3.47,3.09,3.15,646066.0,47310254.0,149.0,3.15
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-10-22,3.17,3.4,2.59,2.64,9959646.0,47310254.0,124.9,2.64
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-10-29,2.65,2.9,2.6,2.85,1864170.0,47310254.0,134.8,2.85
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-11-05,2.85,3.17,2.76,2.99,1153508.0,47637629.0,142.4,2.99
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-11-12,2.99,3.05,2.77,2.82,1216258.0,47637629.0,134.3,2.82
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-11-19,2.87,2.88,2.62,2.65,614053.0,47637629.0,126.2,2.65
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-11-26,2.65,2.93,2.51,2.61,1154540.0,47637629.0,124.3,2.61
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-12-03,2.63,2.75,2.3,2.38,670846.0,47637629.0,113.4,2.38
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-12-10,2.4,2.5,2.24,2.27,552522.0,47637629.0,108.1,2.27
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-12-17,2.25,2.38,2.03,2.15,732350.0,47637629.0,102.4,2.15
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-12-24,2.1,2.36,2.1,2.34,296207.0,47637629.0,111.5,2.34
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2021-12-31,2.36,2.39,2.15,2.19,511700.0,47637629.0,104.3,2.19
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-01-07,2.18,2.37,1.99,2.03,449403.0,47637629.0,96.7,2.03
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-01-14,2.04,2.13,1.89,1.92,439030.0,47637629.0,91.5,1.92
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-01-21,1.92,1.99,1.72,1.74,319220.0,47637629.0,82.9,1.74
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-01-28,1.69,1.75,1.54,1.55,434003.0,47637629.0,73.8,1.55
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-02-04,1.56,1.9,1.4,1.88,11854464.0,47637629.0,89.6,1.88
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-02-11,1.89,1.94,1.75,1.79,486892.0,47637629.0,85.3,1.79
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-02-18,1.77,1.83,1.75,1.81,369446.0,47637629.0,86.2,1.81
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-02-25,1.81,1.81,1.7,1.8,466108.0,47851779.0,86.1,1.8
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-03-04,1.77,1.78,1.63,1.75,408335.0,47851779.0,83.7,1.75
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-03-11,1.73,1.73,1.62,1.64,492928.0,47851779.0,78.5,1.64
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-03-18,1.65,1.98,1.62,1.95,840860.0,47851779.0,93.3,1.95
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-03-25,1.91,1.95,1.85,1.9,250470.0,47851779.0,90.9,1.9
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-04-01,1.9,1.91,1.84,1.86,194611.0,47851779.0,89.0,1.86
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-04-08,1.87,1.88,1.83,1.85,392555.0,47851779.0,88.5,1.85
entasis_therapeutics_holdings_inc_ETTX.md,ETTX,2022-04-15,1.84,1.91,1.84,1.89,260332.0,47851779.0,90.4,1.89
